Image_Name,License_Plate
frame_0648_plate.jpg,JOSDD
frame_0649_plate.jpg,DAL
frame_0650_plate.jpg,GJOS
frame_0651_plate.jpg,GOAOD
frame_0652_plate.jpg,GJOSEP
frame_0653_plate.jpg,GDICAD
frame_0654_plate.jpg,NOTEXTDETECTED
frame_0655_plate.jpg,NOTEXTDETECTED
frame_0656_plate.jpg,GUTD
frame_0657_plate.jpg,DUDD
frame_0658_plate.jpg,GHIL
frame_0659_plate.jpg,LAF65JKV
frame_0660_plate.jpg,DH
frame_0661_plate.jpg,CJOEN
frame_0662_plate.jpg,DHH
frame_0663_plate.jpg,MHH
frame_0664_plate.jpg,MH
frame_0665_plate.jpg,TUTD
frame_0666_plate.jpg,DTD
frame_0667_plate.jpg,GJOGEPN
frame_0668_plate.jpg,MD
frame_0669_plate.jpg,GJ060
frame_0670_plate.jpg,HH
frame_0671_plate.jpg,HHT
frame_0672_plate.jpg,GUODEW
frame_0673_plate.jpg,IB5K
frame_0674_plate.jpg,NOTEXTDETECTED
frame_0675_plate.jpg,DT
frame_0676_plate.jpg,GJDGKKE
frame_0677_plate.jpg,DT
frame_0678_plate.jpg,HHHD
frame_0679_plate.jpg,DDD
frame_0680_plate.jpg,DAD
frame_0681_plate.jpg,GJOSLND
frame_0682_plate.jpg,GODEED
frame_0683_plate.jpg,DTD
frame_0684_plate.jpg,N
frame_0685_plate.jpg,6JDBEED
frame_0686_plate.jpg,CJOUEPD
frame_0687_plate.jpg,GJOTED
frame_0688_plate.jpg,GHCD
frame_0689_plate.jpg,GJOGEPD
frame_0690_plate.jpg,DD
frame_0691_plate.jpg,MTD
frame_0692_plate.jpg,NOTEXTDETECTED
frame_0693_plate.jpg,GJOSTE
frame_0694_plate.jpg,DNITD
frame_0695_plate.jpg,QJOGEPD
frame_0696_plate.jpg,DPDID
frame_0697_plate.jpg,DPTTD
frame_0698_plate.jpg,OD
frame_0699_plate.jpg,6JOBEFD
frame_0700_plate.jpg,D
frame_0701_plate.jpg,DPD
frame_0702_plate.jpg,DJOGEPD
frame_0703_plate.jpg,DD
frame_0704_plate.jpg,6JOSE2D
frame_0705_plate.jpg,GJOGEND
frame_0706_plate.jpg,GJOBEPD
frame_0707_plate.jpg,NOTEXTDETECTED
frame_0708_plate.jpg,NOTEXTDETECTED
frame_0709_plate.jpg,NOTEXTDETECTED
frame_0710_plate.jpg,NOTEXTDETECTED
frame_0711_plate.jpg,NOTEXTDETECTED
frame_0712_plate.jpg,NOTEXTDETECTED
frame_0713_plate.jpg,NOTEXTDETECTED
frame_0714_plate.jpg,NOTEXTDETECTED
frame_0715_plate.jpg,NOTEXTDETECTED
frame_0716_plate.jpg,NOTEXTDETECTED
frame_0717_plate.jpg,NOTEXTDETECTED
frame_0718_plate.jpg,NOTEXTDETECTED
frame_0719_plate.jpg,NOTEXTDETECTED
frame_0720_plate.jpg,NOTEXTDETECTED
frame_0721_plate.jpg,NOTEXTDETECTED
frame_0722_plate.jpg,NOTEXTDETECTED
frame_0723_plate.jpg,NOTEXTDETECTED
frame_0724_plate.jpg,NOTEXTDETECTED
frame_0725_plate.jpg,NOTEXTDETECTED
frame_0726_plate.jpg,MSZ
frame_0727_plate.jpg,NOTEXTDETECTED
